card_id,account_id,customer_id,card_number_masked,card_type,network,issue_date,expiry_date,credit_limit,available_limit,card_status
CARD001008,ACC000536,CUST000136,XXXX-XXXX-XXXX-4452,Debit,Mastercard,2021-04-26,2026-04-26,0,0.0,Active
CARD001009,ACC000536,CUST000136,XXXX-XXXX-XXXX-4066,Credit,RuPay,2021-10-05,2026-10-05,200000,149375.67,Active
CARD001010,ACC000537,CUST000233,XXXX-XXXX-XXXX-8722,Debit,RuPay,2022-08-28,2027-08-28,0,0.0,Active
CARD001011,ACC000537,CUST000233,XXXX-XXXX-XXXX-7866,Credit,RuPay,2023-01-04,2028-01-04,100000,65086.1,Active
CARD001012,ACC000538,CUST000428,XXXX-XXXX-XXXX-7563,Debit,Mastercard,2020-12-24,2025-12-24,0,0.0,Active
CARD001013,ACC000538,CUST000428,XXXX-XXXX-XXXX-2636,Credit,RuPay,2021-05-09,2026-05-09,100000,31450.93,Active
CARD001014,ACC000539,CUST000428,XXXX-XXXX-XXXX-8081,Debit,Mastercard,2021-07-08,2026-07-08,0,0.0,Active
CARD001015,ACC000540,CUST000406,XXXX-XXXX-XXXX-3450,Debit,Mastercard,2024-09-11,2029-09-11,0,0.0,Active
CARD001016,ACC000540,CUST000406,XXXX-XXXX-XXXX-9470,Credit,RuPay,2024-11-23,2029-11-23,100000,70493.55,Active
CARD001017,ACC000541,CUST000144,XXXX-XXXX-XXXX-8972,Debit,Mastercard,2023-02-17,2028-02-17,0,0.0,Active
CARD001018,ACC000541,CUST000144,XXXX-XXXX-XXXX-1983,Credit,Visa,2023-05-16,2028-05-16,50000,36055.93,Active
CARD001019,ACC000542,CUST000416,XXXX-XXXX-XXXX-2577,Debit,Mastercard,2024-05-30,2029-05-30,0,0.0,Active
CARD001020,ACC000542,CUST000416,XXXX-XXXX-XXXX-5222,Credit,Mastercard,2025-03-27,2030-03-27,200000,149465.32,Active
CARD001021,ACC000543,CUST000012,XXXX-XXXX-XXXX-6752,Debit,RuPay,2020-10-24,2025-10-24,0,0.0,Blocked
CARD001022,ACC000543,CUST000012,XXXX-XXXX-XXXX-9821,Credit,Visa,2021-10-18,2026-10-18,100000,59620.24,Blocked
CARD001023,ACC000544,CUST000029,XXXX-XXXX-XXXX-6818,Debit,Mastercard,2024-10-26,2029-10-26,0,0.0,Active
CARD001024,ACC000544,CUST000029,XXXX-XXXX-XXXX-2284,Credit,Mastercard,2025-07-02,2030-07-02,500000,228839.47,Active
CARD001025,ACC000545,CUST000369,XXXX-XXXX-XXXX-3373,Debit,Visa,2020-01-01,2025-01-01,0,0.0,Active
CARD001026,ACC000546,CUST000088,XXXX-XXXX-XXXX-6527,Debit,Mastercard,2020-09-05,2025-09-05,0,0.0,Active
CARD001027,ACC000546,CUST000088,XXXX-XXXX-XXXX-2296,Credit,Visa,2020-10-12,2025-10-12,500000,202884.73,Active
CARD001028,ACC000547,CUST000136,XXXX-XXXX-XXXX-6191,Debit,RuPay,2024-02-11,2029-02-11,0,0.0,Active
CARD001029,ACC000547,CUST000136,XXXX-XXXX-XXXX-5444,Credit,Mastercard,2024-09-20,2029-09-20,200000,115246.1,Active
CARD001030,ACC000548,CUST000056,XXXX-XXXX-XXXX-6950,Debit,RuPay,2024-09-26,2029-09-26,0,0.0,Active
CARD001031,ACC000548,CUST000056,XXXX-XXXX-XXXX-1378,Credit,Visa,2024-12-29,2029-12-29,500000,355103.83,Active
CARD001032,ACC000549,CUST000462,XXXX-XXXX-XXXX-5122,Debit,RuPay,2025-01-06,2030-01-06,0,0.0,Active
CARD001033,ACC000549,CUST000462,XXXX-XXXX-XXXX-2687,Credit,Visa,2025-08-06,2030-08-06,50000,42630.0,Active
CARD001034,ACC000550,CUST000462,XXXX-XXXX-XXXX-8752,Debit,RuPay,2023-12-01,2028-12-01,0,0.0,Active
CARD001035,ACC000550,CUST000462,XXXX-XXXX-XXXX-2702,Credit,Mastercard,2024-01-14,2029-01-14,500000,316606.02,Active
CARD001036,ACC000551,CUST000220,XXXX-XXXX-XXXX-7387,Debit,Mastercard,2023-04-13,2028-04-13,0,0.0,Active
CARD001037,ACC000551,CUST000220,XXXX-XXXX-XXXX-3150,Credit,RuPay,2023-07-14,2028-07-14,200000,137957.54,Active
CARD001038,ACC000552,CUST000357,XXXX-XXXX-XXXX-1575,Debit,RuPay,2021-11-08,2026-11-08,0,0.0,Active
CARD001039,ACC000552,CUST000357,XXXX-XXXX-XXXX-9856,Credit,Mastercard,2022-08-04,2027-08-04,200000,79006.24,Active
CARD001040,ACC000553,CUST000307,XXXX-XXXX-XXXX-9835,Debit,Visa,2021-02-17,2026-02-17,0,0.0,Active
CARD001041,ACC000553,CUST000307,XXXX-XXXX-XXXX-8126,Credit,RuPay,2022-02-03,2027-02-03,500000,279133.37,Active
CARD001042,ACC000554,CUST000061,XXXX-XXXX-XXXX-6073,Debit,Mastercard,2021-05-08,2026-05-08,0,0.0,Active
CARD001043,ACC000554,CUST000061,XXXX-XXXX-XXXX-6044,Credit,Mastercard,2022-01-02,2027-01-02,100000,43670.46,Active
CARD001044,ACC000555,CUST000300,XXXX-XXXX-XXXX-5973,Debit,Visa,2023-10-05,2028-10-05,0,0.0,Active
CARD001045,ACC000555,CUST000300,XXXX-XXXX-XXXX-9767,Credit,Visa,2024-06-27,2029-06-27,100000,75928.06,Active
CARD001046,ACC000556,CUST000387,XXXX-XXXX-XXXX-8816,Debit,Mastercard,2024-06-14,2029-06-14,0,0.0,Active
CARD001047,ACC000556,CUST000387,XXXX-XXXX-XXXX-4788,Credit,Visa,2025-04-30,2030-04-30,500000,220712.33,Active
CARD001048,ACC000557,CUST000158,XXXX-XXXX-XXXX-7745,Debit,RuPay,2023-06-25,2028-06-25,0,0.0,Active
CARD001049,ACC000557,CUST000158,XXXX-XXXX-XXXX-7385,Credit,Mastercard,2024-06-13,2029-06-13,100000,88571.14,Active
CARD001050,ACC000558,CUST000229,XXXX-XXXX-XXXX-7917,Debit,RuPay,2020-02-17,2025-02-17,0,0.0,Active
CARD001051,ACC000558,CUST000229,XXXX-XXXX-XXXX-5404,Credit,Mastercard,2020-12-13,2025-12-13,200000,160145.24,Active
CARD001052,ACC000559,CUST000315,XXXX-XXXX-XXXX-3988,Debit,Visa,2020-10-22,2025-10-22,0,0.0,Active
CARD001053,ACC000559,CUST000315,XXXX-XXXX-XXXX-9060,Credit,Visa,2021-04-07,2026-04-07,500000,283794.71,Active
CARD001054,ACC000560,CUST000075,XXXX-XXXX-XXXX-1813,Debit,RuPay,2020-01-01,2025-01-01,0,0.0,Active
CARD001055,ACC000560,CUST000075,XXXX-XXXX-XXXX-8183,Credit,RuPay,2020-03-31,2025-03-31,50000,40125.99,Active
CARD001056,ACC000561,CUST000371,XXXX-XXXX-XXXX-3468,Debit,Visa,2024-11-06,2029-11-06,0,0.0,Active
CARD001057,ACC000561,CUST000371,XXXX-XXXX-XXXX-7084,Credit,Mastercard,2025-08-16,2030-08-16,200000,141165.98,Active
CARD001058,ACC000562,CUST000420,XXXX-XXXX-XXXX-6410,Debit,Visa,2019-02-14,2024-02-14,0,0.0,Active
CARD001059,ACC000563,CUST000100,XXXX-XXXX-XXXX-3393,Debit,Visa,2024-11-12,2029-11-12,0,0.0,Active
CARD001060,ACC000563,CUST000100,XXXX-XXXX-XXXX-3975,Credit,Visa,2025-07-10,2030-07-10,500000,475015.36,Active
CARD001061,ACC000564,CUST000336,XXXX-XXXX-XXXX-7251,Debit,Visa,2022-02-12,2027-02-12,0,0.0,Active
CARD001062,ACC000565,CUST000266,XXXX-XXXX-XXXX-5078,Debit,Mastercard,2020-01-29,2025-01-29,0,0.0,Active
CARD001063,ACC000565,CUST000266,XXXX-XXXX-XXXX-4263,Credit,Mastercard,2020-02-21,2025-02-21,500000,413493.23,Active
CARD001064,ACC000566,CUST000179,XXXX-XXXX-XXXX-9538,Debit,RuPay,2021-07-18,2026-07-18,0,0.0,Expired
CARD001065,ACC000566,CUST000179,XXXX-XXXX-XXXX-6293,Credit,Visa,2022-01-20,2027-01-20,500000,363806.96,Active
CARD001066,ACC000567,CUST000003,XXXX-XXXX-XXXX-9534,Debit,Visa,2020-03-13,2025-03-13,0,0.0,Active
CARD001067,ACC000567,CUST000003,XXXX-XXXX-XXXX-4568,Credit,Visa,2020-05-07,2025-05-07,200000,172178.69,Active
CARD001068,ACC000568,CUST000412,XXXX-XXXX-XXXX-6316,Debit,Visa,2021-11-03,2026-11-03,0,0.0,Active
CARD001069,ACC000568,CUST000412,XXXX-XXXX-XXXX-4982,Credit,Visa,2022-06-10,2027-06-10,200000,118142.44,Blocked
CARD001070,ACC000569,CUST000388,XXXX-XXXX-XXXX-8786,Debit,RuPay,2024-03-20,2029-03-20,0,0.0,Active
CARD001071,ACC000569,CUST000388,XXXX-XXXX-XXXX-3583,Credit,Mastercard,2024-08-06,2029-08-06,200000,92088.42,Active
CARD001072,ACC000570,CUST000196,XXXX-XXXX-XXXX-6544,Debit,RuPay,2021-08-18,2026-08-18,0,0.0,Active
CARD001073,ACC000570,CUST000196,XXXX-XXXX-XXXX-2759,Credit,Visa,2022-05-30,2027-05-30,200000,109759.51,Active
CARD001074,ACC000571,CUST000359,XXXX-XXXX-XXXX-6690,Debit,Mastercard,2020-01-26,2025-01-26,0,0.0,Active
CARD001075,ACC000571,CUST000359,XXXX-XXXX-XXXX-3207,Credit,Mastercard,2020-08-16,2025-08-16,50000,25876.25,Active
CARD001076,ACC000572,CUST000477,XXXX-XXXX-XXXX-8168,Debit,RuPay,2021-06-29,2026-06-29,0,0.0,Active
CARD001077,ACC000573,CUST000466,XXXX-XXXX-XXXX-9029,Debit,Visa,2021-09-10,2026-09-10,0,0.0,Active
CARD001078,ACC000573,CUST000466,XXXX-XXXX-XXXX-5510,Credit,RuPay,2022-05-15,2027-05-15,200000,154684.68,Active
CARD001079,ACC000574,CUST000128,XXXX-XXXX-XXXX-3627,Debit,Visa,2020-03-29,2025-03-29,0,0.0,Active
CARD001080,ACC000574,CUST000128,XXXX-XXXX-XXXX-9873,Credit,Mastercard,2020-08-23,2025-08-23,500000,396514.57,Active
CARD001081,ACC000575,CUST000315,XXXX-XXXX-XXXX-9289,Debit,Mastercard,2019-07-17,2024-07-17,0,0.0,Active
CARD001082,ACC000575,CUST000315,XXXX-XXXX-XXXX-4912,Credit,Mastercard,2020-01-25,2025-01-25,50000,28309.29,Active
CARD001083,ACC000576,CUST000452,XXXX-XXXX-XXXX-9830,Debit,Mastercard,2024-07-24,2029-07-24,0,0.0,Active
CARD001084,ACC000576,CUST000452,XXXX-XXXX-XXXX-5638,Credit,Mastercard,2024-10-19,2029-10-19,500000,231993.07,Active
CARD001085,ACC000577,CUST000114,XXXX-XXXX-XXXX-2809,Debit,Visa,2024-12-03,2029-12-03,0,0.0,Active
CARD001086,ACC000577,CUST000114,XXXX-XXXX-XXXX-3926,Credit,Visa,2025-02-27,2030-02-27,50000,48467.8,Active
CARD001087,ACC000578,CUST000202,XXXX-XXXX-XXXX-4139,Debit,Visa,2024-03-02,2029-03-02,0,0.0,Active
CARD001088,ACC000578,CUST000202,XXXX-XXXX-XXXX-5193,Credit,Visa,2024-12-11,2029-12-11,500000,269727.56,Active
CARD001089,ACC000579,CUST000007,XXXX-XXXX-XXXX-2161,Debit,Visa,2020-03-07,2025-03-07,0,0.0,Active
CARD001090,ACC000579,CUST000007,XXXX-XXXX-XXXX-8668,Credit,RuPay,2020-04-27,2025-04-27,100000,54097.54,Active
CARD001091,ACC000580,CUST000135,XXXX-XXXX-XXXX-7814,Debit,Mastercard,2022-11-23,2027-11-23,0,0.0,Active
CARD001092,ACC000580,CUST000135,XXXX-XXXX-XXXX-9667,Credit,Visa,2023-04-21,2028-04-21,50000,21172.5,Active
CARD001093,ACC000581,CUST000386,XXXX-XXXX-XXXX-5979,Debit,Visa,2022-03-17,2027-03-17,0,0.0,Active
CARD001094,ACC000581,CUST000386,XXXX-XXXX-XXXX-9710,Credit,Mastercard,2022-07-17,2027-07-17,50000,46457.12,Active
CARD001095,ACC000582,CUST000118,XXXX-XXXX-XXXX-5075,Debit,RuPay,2021-09-08,2026-09-08,0,0.0,Active
CARD001096,ACC000582,CUST000118,XXXX-XXXX-XXXX-7802,Credit,RuPay,2022-07-04,2027-07-04,100000,60910.36,Active
CARD001097,ACC000583,CUST000492,XXXX-XXXX-XXXX-6864,Debit,RuPay,2019-03-01,2024-03-01,0,0.0,Active
CARD001098,ACC000583,CUST000492,XXXX-XXXX-XXXX-3955,Credit,RuPay,2019-06-04,2024-06-04,500000,191011.59,Active
CARD001099,ACC000584,CUST000323,XXXX-XXXX-XXXX-3591,Debit,RuPay,2024-06-26,2029-06-26,0,0.0,Expired
CARD001100,ACC000584,CUST000323,XXXX-XXXX-XXXX-6319,Credit,Mastercard,2024-12-24,2029-12-24,500000,173268.01,Active
CARD001101,ACC000585,CUST000051,XXXX-XXXX-XXXX-8054,Debit,RuPay,2021-11-27,2026-11-27,0,0.0,Active
CARD001102,ACC000585,CUST000051,XXXX-XXXX-XXXX-7145,Credit,RuPay,2022-03-26,2027-03-26,100000,60579.87,Active
CARD001103,ACC000586,CUST000134,XXXX-XXXX-XXXX-6898,Debit,Mastercard,2021-11-29,2026-11-29,0,0.0,Active
CARD001104,ACC000586,CUST000134,XXXX-XXXX-XXXX-5660,Credit,RuPay,2022-01-07,2027-01-07,500000,499931.53,Active
CARD001105,ACC000587,CUST000494,XXXX-XXXX-XXXX-5945,Debit,Visa,2020-12-19,2025-12-19,0,0.0,Active
CARD001106,ACC000587,CUST000494,XXXX-XXXX-XXXX-1355,Credit,RuPay,2021-06-24,2026-06-24,100000,84962.4,Active
CARD001107,ACC000588,CUST000378,XXXX-XXXX-XXXX-9376,Debit,RuPay,2022-04-17,2027-04-17,0,0.0,Active
CARD001108,ACC000588,CUST000378,XXXX-XXXX-XXXX-6827,Credit,Visa,2022-12-09,2027-12-09,100000,93399.9,Active
CARD001109,ACC000589,CUST000414,XXXX-XXXX-XXXX-5093,Debit,Visa,2023-07-27,2028-07-27,0,0.0,Active
CARD001110,ACC000589,CUST000414,XXXX-XXXX-XXXX-4562,Credit,RuPay,2024-03-06,2029-03-06,200000,187133.28,Active
CARD001111,ACC000590,CUST000335,XXXX-XXXX-XXXX-8905,Debit,Visa,2023-06-18,2028-06-18,0,0.0,Active
CARD001112,ACC000590,CUST000335,XXXX-XXXX-XXXX-1612,Credit,RuPay,2023-12-08,2028-12-08,50000,29166.91,Active
CARD001113,ACC000591,CUST000383,XXXX-XXXX-XXXX-2285,Debit,Visa,2023-09-04,2028-09-04,0,0.0,Active
CARD001114,ACC000591,CUST000383,XXXX-XXXX-XXXX-7824,Credit,Visa,2024-05-01,2029-05-01,200000,151289.77,Active
CARD001115,ACC000592,CUST000339,XXXX-XXXX-XXXX-1187,Debit,RuPay,2019-12-01,2024-12-01,0,0.0,Active
CARD001116,ACC000592,CUST000339,XXXX-XXXX-XXXX-1674,Credit,Mastercard,2020-09-17,2025-09-17,500000,481055.22,Active
CARD001117,ACC000593,CUST000450,XXXX-XXXX-XXXX-6354,Debit,RuPay,2023-06-19,2028-06-19,0,0.0,Active
CARD001118,ACC000593,CUST000450,XXXX-XXXX-XXXX-8300,Credit,RuPay,2024-02-01,2029-02-01,100000,96463.61,Active
CARD001119,ACC000594,CUST000080,XXXX-XXXX-XXXX-4638,Debit,Mastercard,2023-05-18,2028-05-18,0,0.0,Active
CARD001120,ACC000594,CUST000080,XXXX-XXXX-XXXX-2352,Credit,Mastercard,2023-12-04,2028-12-04,500000,448195.66,Active
CARD001121,ACC000595,CUST000065,XXXX-XXXX-XXXX-9980,Debit,Mastercard,2019-04-29,2024-04-29,0,0.0,Active
CARD001122,ACC000595,CUST000065,XXXX-XXXX-XXXX-3209,Credit,Mastercard,2019-08-02,2024-08-02,500000,324361.91,Active
CARD001123,ACC000596,CUST000244,XXXX-XXXX-XXXX-7476,Debit,RuPay,2022-02-04,2027-02-04,0,0.0,Active
CARD001124,ACC000597,CUST000091,XXXX-XXXX-XXXX-9589,Debit,Visa,2023-12-04,2028-12-04,0,0.0,Active
CARD001125,ACC000597,CUST000091,XXXX-XXXX-XXXX-2467,Credit,Visa,2024-05-30,2029-05-30,200000,91251.93,Active
CARD001126,ACC000598,CUST000247,XXXX-XXXX-XXXX-6984,Debit,Mastercard,2023-12-28,2028-12-28,0,0.0,Active
CARD001127,ACC000598,CUST000247,XXXX-XXXX-XXXX-5994,Credit,Visa,2024-01-26,2029-01-26,200000,116857.2,Expired
CARD001128,ACC000599,CUST000001,XXXX-XXXX-XXXX-8245,Debit,RuPay,2020-07-31,2025-07-31,0,0.0,Active
CARD001129,ACC000599,CUST000001,XXXX-XXXX-XXXX-4271,Credit,RuPay,2020-12-08,2025-12-08,50000,17652.54,Active
CARD001130,ACC000600,CUST000252,XXXX-XXXX-XXXX-2405,Debit,Visa,2019-03-03,2024-03-03,0,0.0,Active
CARD001131,ACC000600,CUST000252,XXXX-XXXX-XXXX-5713,Credit,Visa,2019-05-23,2024-05-23,100000,33574.14,Active
CARD001132,ACC000601,CUST000281,XXXX-XXXX-XXXX-2823,Debit,Mastercard,2023-12-21,2028-12-21,0,0.0,Active
CARD001133,ACC000601,CUST000281,XXXX-XXXX-XXXX-4471,Credit,Visa,2024-09-26,2029-09-26,50000,38384.31,Active
CARD001134,ACC000602,CUST000425,XXXX-XXXX-XXXX-5237,Debit,RuPay,2023-10-20,2028-10-20,0,0.0,Active
CARD001135,ACC000602,CUST000425,XXXX-XXXX-XXXX-7170,Credit,RuPay,2023-11-04,2028-11-04,100000,51345.02,Active
CARD001136,ACC000603,CUST000356,XXXX-XXXX-XXXX-1712,Debit,Mastercard,2025-01-03,2030-01-03,0,0.0,Active
CARD001137,ACC000603,CUST000356,XXXX-XXXX-XXXX-5444,Credit,Visa,2025-11-29,2030-11-29,200000,171902.55,Active
CARD001138,ACC000604,CUST000149,XXXX-XXXX-XXXX-1136,Debit,Visa,2024-02-28,2029-02-28,0,0.0,Active
CARD001139,ACC000604,CUST000149,XXXX-XXXX-XXXX-2767,Credit,Visa,2024-08-30,2029-08-30,200000,107182.57,Active
CARD001140,ACC000605,CUST000078,XXXX-XXXX-XXXX-7332,Debit,Visa,2021-02-28,2026-02-28,0,0.0,Blocked
CARD001141,ACC000605,CUST000078,XXXX-XXXX-XXXX-9709,Credit,Visa,2021-11-05,2026-11-05,50000,18364.48,Active
CARD001142,ACC000606,CUST000005,XXXX-XXXX-XXXX-8503,Debit,RuPay,2024-07-30,2029-07-30,0,0.0,Active
CARD001143,ACC000606,CUST000005,XXXX-XXXX-XXXX-5995,Credit,Mastercard,2025-05-11,2030-05-11,50000,48608.67,Active
CARD001144,ACC000607,CUST000191,XXXX-XXXX-XXXX-3572,Debit,Visa,2022-10-07,2027-10-07,0,0.0,Active
CARD001145,ACC000608,CUST000398,XXXX-XXXX-XXXX-6822,Debit,RuPay,2021-01-24,2026-01-24,0,0.0,Active
CARD001146,ACC000608,CUST000398,XXXX-XXXX-XXXX-5221,Credit,Mastercard,2021-12-29,2026-12-29,200000,86335.0,Active
CARD001147,ACC000609,CUST000007,XXXX-XXXX-XXXX-1482,Debit,RuPay,2021-11-11,2026-11-11,0,0.0,Active
CARD001148,ACC000609,CUST000007,XXXX-XXXX-XXXX-3248,Credit,Visa,2022-06-04,2027-06-04,100000,89380.43,Active
CARD001149,ACC000610,CUST000018,XXXX-XXXX-XXXX-4726,Debit,Mastercard,2020-02-05,2025-02-05,0,0.0,Active
CARD001150,ACC000610,CUST000018,XXXX-XXXX-XXXX-6395,Credit,Mastercard,2020-07-27,2025-07-27,100000,70147.45,Active
CARD001151,ACC000611,CUST000493,XXXX-XXXX-XXXX-3270,Debit,RuPay,2019-06-28,2024-06-28,0,0.0,Active
CARD001152,ACC000611,CUST000493,XXXX-XXXX-XXXX-9582,Credit,Visa,2019-12-27,2024-12-27,100000,39618.86,Active
CARD001153,ACC000612,CUST000102,XXXX-XXXX-XXXX-3378,Debit,RuPay,2021-07-10,2026-07-10,0,0.0,Active
CARD001154,ACC000612,CUST000102,XXXX-XXXX-XXXX-9732,Credit,RuPay,2022-04-22,2027-04-22,100000,77775.27,Active
CARD001155,ACC000613,CUST000407,XXXX-XXXX-XXXX-3384,Debit,RuPay,2021-10-02,2026-10-02,0,0.0,Active
CARD001156,ACC000613,CUST000407,XXXX-XXXX-XXXX-7737,Credit,Mastercard,2022-05-21,2027-05-21,200000,76781.53,Active
CARD001157,ACC000614,CUST000353,XXXX-XXXX-XXXX-5485,Debit,Visa,2020-01-31,2025-01-31,0,0.0,Active
CARD001158,ACC000614,CUST000353,XXXX-XXXX-XXXX-5372,Credit,RuPay,2020-02-14,2025-02-14,50000,45395.89,Active
CARD001159,ACC000615,CUST000477,XXXX-XXXX-XXXX-4804,Debit,Visa,2019-09-10,2024-09-10,0,0.0,Active
CARD001160,ACC000615,CUST000477,XXXX-XXXX-XXXX-3196,Credit,RuPay,2020-06-03,2025-06-03,200000,188873.44,Active
CARD001161,ACC000616,CUST000055,XXXX-XXXX-XXXX-7126,Debit,Visa,2022-12-08,2027-12-08,0,0.0,Active
CARD001162,ACC000617,CUST000371,XXXX-XXXX-XXXX-8763,Debit,Visa,2024-06-25,2029-06-25,0,0.0,Active
CARD001163,ACC000617,CUST000371,XXXX-XXXX-XXXX-5421,Credit,Mastercard,2024-07-17,2029-07-17,100000,97743.93,Active
CARD001164,ACC000618,CUST000291,XXXX-XXXX-XXXX-4323,Debit,Visa,2024-04-23,2029-04-23,0,0.0,Active
CARD001165,ACC000618,CUST000291,XXXX-XXXX-XXXX-6323,Credit,Mastercard,2025-01-07,2030-01-07,500000,196504.85,Active
CARD001166,ACC000619,CUST000083,XXXX-XXXX-XXXX-7633,Debit,Visa,2022-05-09,2027-05-09,0,0.0,Active
CARD001167,ACC000620,CUST000260,XXXX-XXXX-XXXX-7232,Debit,RuPay,2019-04-13,2024-04-13,0,0.0,Active
CARD001168,ACC000620,CUST000260,XXXX-XXXX-XXXX-8485,Credit,Visa,2019-12-04,2024-12-04,50000,31777.28,Active
CARD001169,ACC000621,CUST000370,XXXX-XXXX-XXXX-9498,Debit,RuPay,2023-05-14,2028-05-14,0,0.0,Active
CARD001170,ACC000621,CUST000370,XXXX-XXXX-XXXX-1807,Credit,Visa,2024-02-25,2029-02-25,50000,30480.47,Active
CARD001171,ACC000622,CUST000314,XXXX-XXXX-XXXX-5989,Debit,Mastercard,2022-08-24,2027-08-24,0,0.0,Active
CARD001172,ACC000622,CUST000314,XXXX-XXXX-XXXX-9470,Credit,Visa,2022-10-08,2027-10-08,500000,396953.1,Active
CARD001173,ACC000623,CUST000481,XXXX-XXXX-XXXX-8400,Debit,Visa,2021-04-27,2026-04-27,0,0.0,Active
CARD001174,ACC000623,CUST000481,XXXX-XXXX-XXXX-9952,Credit,Visa,2022-03-02,2027-03-02,50000,43708.0,Active
CARD001175,ACC000624,CUST000429,XXXX-XXXX-XXXX-8387,Debit,Visa,2021-11-24,2026-11-24,0,0.0,Active
CARD001176,ACC000624,CUST000429,XXXX-XXXX-XXXX-5097,Credit,Mastercard,2022-01-29,2027-01-29,100000,38221.61,Active
CARD001177,ACC000625,CUST000477,XXXX-XXXX-XXXX-3686,Debit,RuPay,2019-12-23,2024-12-23,0,0.0,Active
CARD001178,ACC000625,CUST000477,XXXX-XXXX-XXXX-6946,Credit,Visa,2020-08-10,2025-08-10,50000,46004.23,Active
CARD001179,ACC000626,CUST000481,XXXX-XXXX-XXXX-9383,Debit,RuPay,2019-09-08,2024-09-08,0,0.0,Active
CARD001180,ACC000626,CUST000481,XXXX-XXXX-XXXX-3799,Credit,Mastercard,2019-10-18,2024-10-18,500000,307378.94,Active
CARD001181,ACC000627,CUST000156,XXXX-XXXX-XXXX-3459,Debit,Visa,2024-11-18,2029-11-18,0,0.0,Active
CARD001182,ACC000628,CUST000099,XXXX-XXXX-XXXX-1840,Debit,Mastercard,2021-01-07,2026-01-07,0,0.0,Active
CARD001183,ACC000628,CUST000099,XXXX-XXXX-XXXX-2926,Credit,Visa,2021-05-04,2026-05-04,500000,398926.81,Blocked
CARD001184,ACC000629,CUST000327,XXXX-XXXX-XXXX-5146,Debit,Visa,2023-10-16,2028-10-16,0,0.0,Active
CARD001185,ACC000629,CUST000327,XXXX-XXXX-XXXX-9084,Credit,Visa,2023-11-17,2028-11-17,500000,309774.59,Active
CARD001186,ACC000630,CUST000173,XXXX-XXXX-XXXX-8794,Debit,Mastercard,2024-01-10,2029-01-10,0,0.0,Active
CARD001187,ACC000630,CUST000173,XXXX-XXXX-XXXX-5009,Credit,RuPay,2024-01-22,2029-01-22,50000,28957.42,Active
CARD001188,ACC000631,CUST000433,XXXX-XXXX-XXXX-4401,Debit,Visa,2023-11-19,2028-11-19,0,0.0,Active
CARD001189,ACC000631,CUST000433,XXXX-XXXX-XXXX-3381,Credit,Visa,2023-12-17,2028-12-17,50000,27135.31,Active
CARD001190,ACC000632,CUST000393,XXXX-XXXX-XXXX-5889,Debit,Mastercard,2023-02-09,2028-02-09,0,0.0,Active
CARD001191,ACC000632,CUST000393,XXXX-XXXX-XXXX-3643,Credit,RuPay,2023-05-15,2028-05-15,50000,46188.93,Active
CARD001192,ACC000633,CUST000146,XXXX-XXXX-XXXX-3906,Debit,Mastercard,2022-06-11,2027-06-11,0,0.0,Active
CARD001193,ACC000633,CUST000146,XXXX-XXXX-XXXX-5903,Credit,Mastercard,2022-08-06,2027-08-06,200000,69592.83,Active
CARD001194,ACC000634,CUST000012,XXXX-XXXX-XXXX-2108,Debit,Mastercard,2022-02-16,2027-02-16,0,0.0,Active
CARD001195,ACC000634,CUST000012,XXXX-XXXX-XXXX-2999,Credit,RuPay,2022-05-13,2027-05-13,50000,39750.86,Active
CARD001196,ACC000635,CUST000049,XXXX-XXXX-XXXX-9635,Debit,Mastercard,2020-07-30,2025-07-30,0,0.0,Active
CARD001197,ACC000636,CUST000416,XXXX-XXXX-XXXX-4425,Debit,RuPay,2021-07-01,2026-07-01,0,0.0,Active
CARD001198,ACC000636,CUST000416,XXXX-XXXX-XXXX-5705,Credit,Mastercard,2022-05-14,2027-05-14,50000,33071.8,Active
CARD001199,ACC000637,CUST000423,XXXX-XXXX-XXXX-5254,Debit,RuPay,2020-02-05,2025-02-05,0,0.0,Active
CARD001200,ACC000637,CUST000423,XXXX-XXXX-XXXX-9132,Credit,RuPay,2021-01-04,2026-01-04,200000,70205.25,Active
CARD001201,ACC000638,CUST000196,XXXX-XXXX-XXXX-9069,Debit,Visa,2022-10-16,2027-10-16,0,0.0,Active
CARD001202,ACC000639,CUST000062,XXXX-XXXX-XXXX-5759,Debit,Visa,2019-02-23,2024-02-23,0,0.0,Active
CARD001203,ACC000639,CUST000062,XXXX-XXXX-XXXX-4396,Credit,RuPay,2019-05-17,2024-05-17,50000,33729.0,Expired
CARD001204,ACC000640,CUST000290,XXXX-XXXX-XXXX-1745,Debit,Mastercard,2021-07-06,2026-07-06,0,0.0,Active
CARD001205,ACC000640,CUST000290,XXXX-XXXX-XXXX-5614,Credit,Mastercard,2021-11-03,2026-11-03,100000,99209.19,Active
CARD001206,ACC000641,CUST000229,XXXX-XXXX-XXXX-5919,Debit,RuPay,2020-01-13,2025-01-13,0,0.0,Active
CARD001207,ACC000641,CUST000229,XXXX-XXXX-XXXX-6592,Credit,Mastercard,2020-07-22,2025-07-22,50000,46015.71,Active
CARD001208,ACC000642,CUST000173,XXXX-XXXX-XXXX-1477,Debit,Visa,2019-08-09,2024-08-09,0,0.0,Active
CARD001209,ACC000642,CUST000173,XXXX-XXXX-XXXX-8774,Credit,Visa,2020-04-21,2025-04-21,200000,70880.83,Active
